-5.0, -5.0, 0
-5.0, -4.9, 0
-5.0, -4.800000000000001, 0
-5.0, -4.700000000000001, 0
-5.0, -4.600000000000001, 0
-5.0, -4.500000000000002, 0
-5.0, -4.400000000000002, 0
-5.0, -4.3000000000000025, 0
-5.0, -4.200000000000003, 0
-5.0, -4.100000000000003, 0
-5.0, -4.0000000000000036, 0
-5.0, -3.9000000000000035, 0
-5.0, -3.8000000000000034, 0
-5.0, -3.7000000000000033, 0
-5.0, -3.600000000000003, 0
-5.0, -3.500000000000003, 0
-5.0, -3.400000000000003, 0
-5.0, -3.300000000000003, 0
-5.0, -3.200000000000003, 0
-5.0, -3.1000000000000028, 0
-5.0, -3.0000000000000027, 0
-5.0, -2.9000000000000026, 0
-5.0, -2.8000000000000025, 0
-5.0, -2.7000000000000024, 0
-5.0, -2.6000000000000023, 0
-5.0, -2.500000000000002, 0
-5.0, -2.400000000000002, 0
-5.0, -2.300000000000002, 0
-5.0, -2.200000000000002, 0
-5.0, -2.100000000000002, 0
-5.0, -2.0000000000000018, 0
-5.0, -1.9000000000000017, 0
-5.0, -1.8000000000000016, 0
-5.0, -1.7000000000000015, 0
-5.0, -1.6000000000000014, 0
-5.0, -1.5000000000000013, 0
-5.0, -1.4000000000000012, 0
-5.0, -1.3000000000000012, 0
-5.0, -1.200000000000001, 0
-5.0, -1.100000000000001, 0
-5.0, -1.0000000000000009, 0
-5.0, -0.9000000000000009, 0
-5.0, -0.8000000000000009, 0
-5.0, -0.700000000000001, 0
-5.0, -0.600000000000001, 0
-5.0, -0.500000000000001, 0
-5.0, -0.400000000000001, 0
-5.0, -0.30000000000000104, 0
-5.0, -0.20000000000000104, 0
-5.0, -0.10000000000000103, 0
-5.0, -1.0269562977782698E-15, 490.9493743979376
-5.0, 0.09999999999999898, 0
-5.0, 0.19999999999999898, 0
-5.0, 0.299999999999999, 0
-5.0, 0.399999999999999, 0
-5.0, 0.499999999999999, 0
-5.0, 0.599999999999999, 0
-5.0, 0.699999999999999, 0
-5.0, 0.7999999999999989, 0
-5.0, 0.8999999999999989, 0
-5.0, 0.9999999999999989, 0
-5.0, 1.099999999999999, 0
-5.0, 1.199999999999999, 0
-5.0, 1.2999999999999992, 0
-5.0, 1.3999999999999992, 0
-5.0, 1.4999999999999993, 0
-5.0, 1.5999999999999994, 0
-5.0, 1.6999999999999995, 0
-5.0, 1.7999999999999996, 0
-5.0, 1.8999999999999997, 0
-5.0, 1.9999999999999998, 0
-5.0, 2.0999999999999996, 0
-5.0, 2.1999999999999997, 0
-5.0, 2.3, 0
-5.0, 2.4, 0
-5.0, 2.5, 0
-5.0, 2.6, 0
-5.0, 2.7, 0
-5.0, 2.8000000000000003, 0
-5.0, 2.9000000000000004, 0
-5.0, 3.0000000000000004, 0
-5.0, 3.1000000000000005, 0
-5.0, 3.2000000000000006, 0
-5.0, 3.3000000000000007, 0
-5.0, 3.400000000000001, 0
-5.0, 3.500000000000001, 0
-5.0, 3.600000000000001, 0
-5.0, 3.700000000000001, 0
-5.0, 3.800000000000001, 0
-5.0, 3.9000000000000012, 0
-5.0, 4.000000000000001, 0
-5.0, 4.1000000000000005, 0
-5.0, 4.2, 0
-5.0, 4.3, 0
-5.0, 4.3999999999999995, 0
-5.0, 4.499999999999999, 0
-5.0, 4.599999999999999, 0
-5.0, 4.699999999999998, 0
-5.0, 4.799999999999998, 0
-5.0, 4.899999999999998, 0
-5.0, 4.999999999999997, 0
-4.9, -5.0, 0
-4.9, -4.9, 0
-4.9, -4.800000000000001, 0
-4.9, -4.700000000000001, 0
-4.9, -4.600000000000001, 0
-4.9, -4.500000000000002, 0
-4.9, -4.400000000000002, 0
-4.9, -4.3000000000000025, 0
-4.9, -4.200000000000003, 0
-4.9, -4.100000000000003, 0
-4.9, -4.0000000000000036, 0
-4.9, -3.9000000000000035, 0
-4.9, -3.8000000000000034, 0
-4.9, -3.7000000000000033, 0
-4.9, -3.600000000000003, 0
-4.9, -3.500000000000003, 0
-4.9, -3.400000000000003, 0
-4.9, -3.300000000000003, 0
-4.9, -3.200000000000003, 0
-4.9, -3.1000000000000028, 0
-4.9, -3.0000000000000027, 0
-4.9, -2.9000000000000026, 0
-4.9, -2.8000000000000025, 0
-4.9, -2.7000000000000024, 0
-4.9, -2.6000000000000023, 0
-4.9, -2.500000000000002, 0
-4.9, -2.400000000000002, 0
-4.9, -2.300000000000002, 0
-4.9, -2.200000000000002, 0
-4.9, -2.100000000000002, 0
-4.9, -2.0000000000000018, 0
-4.9, -1.9000000000000017, 0
-4.9, -1.8000000000000016, 0
-4.9, -1.7000000000000015, 0
-4.9, -1.6000000000000014, 0
-4.9, -1.5000000000000013, 0
-4.9, -1.4000000000000012, 0
-4.9, -1.3000000000000012, 0
-4.9, -1.200000000000001, 0
-4.9, -1.100000000000001, 0
-4.9, -1.0000000000000009, 0
-4.9, -0.9000000000000009, 514.88012785239
-4.9, -0.8000000000000009, 504.7747210526315
-4.9, -0.700000000000001, 500.68012086219204
-4.9, -0.600000000000001, 496.5962982253773
-4.9, -0.500000000000001, 496.52329907787924
-4.9, -0.400000000000001, 492.4610364716937
-4.9, -0.30000000000000104, 488.40950607617947
-4.9, -0.20000000000000104, 488.36869164500445
-4.9, -0.10000000000000103, 484.3386427549673
-4.9, -1.0269562977782698E-15, 480.3192991510595
-4.9, 0.09999999999999898, 480.3106695351426
-4.9, 0.19999999999999898, 476.3127506112635
-4.9, 0.299999999999999, 476.3256080170989
-4.9, 0.399999999999999, 472.3491978286536
-4.9, 0.499999999999999, 476.38354210247894
-4.9, 0.599999999999999, 476.4286512873257
-4.9, 0.699999999999999, 480.48461848721945
-4.9, 0.7999999999999989, 484.55140475443704
-4.9, 0.8999999999999989, 494.6290463364348
-4.9, 0.9999999999999989, 0
-4.9, 1.099999999999999, 0
-4.9, 1.199999999999999, 0
-4.9, 1.2999999999999992, 0
-4.9, 1.3999999999999992, 0
-4.9, 1.4999999999999993, 0
-4.9, 1.5999999999999994, 0
-4.9, 1.6999999999999995, 0
-4.9, 1.7999999999999996, 0
-4.9, 1.8999999999999997, 0
-4.9, 1.9999999999999998, 0
-4.9, 2.0999999999999996, 0
-4.9, 2.1999999999999997, 0
-4.9, 2.3, 0
-4.9, 2.4, 0
-4.9, 2.5, 0
-4.9, 2.6, 0
-4.9, 2.7, 0
-4.9, 2.8000000000000003, 0
-4.9, 2.9000000000000004, 0
-4.9, 3.0000000000000004, 0
-4.9, 3.1000000000000005, 0
-4.9, 3.2000000000000006, 0
-4.9, 3.3000000000000007, 0
-4.9, 3.400000000000001, 0
-4.9, 3.500000000000001, 0
-4.9, 3.600000000000001, 0
-4.9, 3.700000000000001, 0
